"","location_key","date","place_id","wikidata_id","country_code","country_name","subregion1_code","subregion1_name","iso_3166_1_alpha_2","iso_3166_1_alpha_3","aggregation_level","new_confirmed","new_deceased","cumulative_confirmed","cumulative_deceased","population","population_male","population_female","population_age_00_09","population_age_10_19","population_age_20_29","population_age_30_39","population_age_40_49","population_age_50_59","population_age_60_69","population_age_70_79","population_age_80_and_older","openstreetmap_id","latitude","longitude","elevation_m","area_sq_km","mobility_retail_and_recreation","mobility_grocery_and_pharmacy","mobility_parks","mobility_transit_stations","mobility_workplaces","mobility_residential","average_temperature_celsius","minimum_temperature_celsius","maximum_temperature_celsius","rainfall_mm","dew_point","relative_humidity","new_tested","cumulative_tested"
"4802","ZA_LP",2022-04-17,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,7,NA,156160,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,73,48,168,95,53,19,15.714286,14.674603,18.444444,31.786286,14.730159,93.951274,NA,NA
"4803","ZA_LP",2022-04-18,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,11,NA,156171,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,33,13,189,73,-48,30,17.972222,15,24.175926,8.678333,15,83.464971,NA,NA
"4804","ZA_LP",2022-04-19,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,42,NA,156213,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,41,37,156,107,55,14,16.645833,13.208333,24.194444,2.38125,12.479167,76.795636,NA,NA
"4805","ZA_LP",2022-04-20,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,59,NA,156272,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,42,33,150,77,52,17,16.645833,11.881944,21.520833,3.27025,12.347222,76.468322,NA,NA
"4806","ZA_LP",2022-04-21,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,42,NA,156314,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,42,37,138,77,53,17,17.618056,13.888889,23.215278,2.413,14.3125,81.010918,NA,NA
"4807","ZA_LP",2022-04-22,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,27,NA,156341,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,43,40,124,82,59,15,19.868056,14.409722,27.166667,0.53975,15.173611,74.428472,NA,NA
"4808","ZA_LP",2022-04-23,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,17,NA,156358,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,47,42,90,101,81,15,21.194444,13.555556,27.743056,0.15875,15.569444,70.593554,NA,NA
"4809","ZA_LP",2022-04-24,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,12,NA,156370,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,62,52,106,90,87,18,22.006944,15.270833,29.145833,0.09525,15.736111,67.941137,NA,NA
"4810","ZA_LP",2022-04-25,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,115,NA,156485,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,43,39,146,89,68,18,21.208333,16.034722,29.25,0.53975,15.930556,72.015737,NA,NA
"4811","ZA_LP",2022-04-26,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,51,NA,156536,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,54,45,148,105,62,16,18.090278,14.569444,28.979167,4.85775,14.972222,82.545827,NA,NA
"4812","ZA_LP",2022-04-27,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,17,NA,156553,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,44,25,155,38,-34,35,17.3125,12.868056,23.583333,1.17475,12.555556,73.707565,NA,NA
"4813","ZA_LP",2022-04-28,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,72,NA,156625,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,64,59,149,96,57,18,15.802469,11.154321,22.765432,0.056444,10.648148,71.565144,NA,NA
"4814","ZA_LP",2022-04-29,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,80,NA,156705,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,76,71,157,132,55,15,17.548611,9.034722,26.527778,0,9.423611,59.080955,NA,NA
"4815","ZA_LP",2022-04-30,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,20,NA,156725,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,85,75,156,160,73,11,19.319444,11.333333,29.097222,0,10.013889,54.975093,NA,NA
"4816","ZA_LP",2022-05-01,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,12,NA,156737,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,108,85,183,127,82,14,17.638889,12.534722,29.097222,0,11.958333,69.467816,NA,NA
"4817","ZA_LP",2022-05-02,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,34,NA,156771,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,49,31,179,77,-40,30,16.965278,10.243056,24.666667,0,10.930556,68.05174,NA,NA
"4818","ZA_LP",2022-05-03,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,97,NA,156868,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,60,59,139,125,66,14,17.007937,9.18254,25.507937,0,9.825397,62.697386,NA,NA
"4819","ZA_LP",2022-05-04,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,97,NA,156965,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,60,55,133,93,62,17,17.801587,9.634921,26.34127,0,10.507937,62.678698,NA,NA
"4820","ZA_LP",2022-05-05,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,91,NA,157056,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,62,60,127,92,60,16,18.619048,11.547619,26.325397,0,11.825397,65.171406,NA,NA
"4821","ZA_LP",2022-05-06,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,78,NA,157134,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,52,54,120,92,62,14,17.916667,10.62037,27.453704,0.042333,10.638889,62.554574,NA,NA
"4822","ZA_LP",2022-05-07,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,24,NA,157158,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,56,53,92,129,88,14,19.675926,10.101852,28.203704,0,8.657407,49.546685,NA,NA
"4823","ZA_LP",2022-05-08,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,12,NA,157170,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,74,64,99,90,94,17,19.296296,11.842593,28.703704,0.042333,9.583333,53.492185,NA,NA
"4824","ZA_LP",2022-05-09,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,107,NA,157277,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,37,36,132,89,69,18,16.648148,11.333333,28.574074,0.296333,11.916667,73.87862,NA,NA
"4825","ZA_LP",2022-05-10,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,92,NA,157369,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,37,32,130,92,66,18,16.453704,9.805556,24.564815,0.254,11.62963,73.492334,NA,NA
"4826","ZA_LP",2022-05-11,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,108,NA,157477,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,42,33,126,82,61,20,17.539683,9.269841,26.761905,0,9.968254,61.948961,NA,NA
"4827","ZA_LP",2022-05-12,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,89,NA,157566,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,43,36,132,88,60,19,18.722222,9.743056,27.388889,0.03175,10.138889,58.260682,NA,NA
"4828","ZA_LP",2022-05-13,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,58,NA,157624,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,47,44,126,94,62,17,17.659722,9.993056,28.520833,0,9.284722,58.913788,NA,NA
"4829","ZA_LP",2022-05-14,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,20,NA,157644,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,47,42,102,109,84,15,18.234568,9.709877,28.716049,0,8.17284,53.010107,NA,NA
"4830","ZA_LP",2022-05-15,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,18,NA,157662,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,57,48,99,81,85,19,16.645833,10.708333,29.027778,0.381,10.006944,67.863943,NA,NA
"4831","ZA_LP",2022-05-16,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,84,NA,157746,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,34,30,140,89,67,19,16.555556,12.201389,24.847222,0,10.048611,66.734189,NA,NA
"4832","ZA_LP",2022-05-17,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,58,NA,157804,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,32,25,143,90,63,18,15.673611,10.805556,23.201389,1.8415,10.3125,71.663761,NA,NA
"4833","ZA_LP",2022-05-18,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,63,NA,157867,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,38,27,133,79,57,21,15.555556,9.659722,23.013889,0.508,10.333333,72.080489,NA,NA
"4834","ZA_LP",2022-05-19,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,62,NA,157929,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,39,33,129,79,58,20,15.861111,8.736111,23.965278,0.15875,10.090278,69.110507,NA,NA
"4835","ZA_LP",2022-05-20,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,51,NA,157980,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,42,38,123,89,60,17,17.298611,9.368056,25.777778,0.79375,10.625,65.332754,NA,NA
"4836","ZA_LP",2022-05-21,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,38,NA,158018,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,36,31,88,87,75,18,14.375,9.604167,24.743056,9.4615,9.875,75.258824,NA,NA
"4837","ZA_LP",2022-05-22,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,21,NA,158039,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,44,36,85,56,76,21,11.597222,6.006944,20.020833,4.3815,7.472222,76.999873,NA,NA
"4838","ZA_LP",2022-05-23,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,100,NA,158139,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,29,25,135,76,65,19,14.097222,6.479167,22.826389,11.8745,7.5,65.326114,NA,NA
"4839","ZA_LP",2022-05-24,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,58,NA,158197,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,34,25,138,88,62,19,16.472222,8.381944,26.097222,0.03175,8.5,59.51323,NA,NA
"4840","ZA_LP",2022-05-25,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,57,NA,158254,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,52,41,131,86,58,19,16.513889,8.541667,27.826389,0.03175,7.715278,56.866641,NA,NA
"4841","ZA_LP",2022-05-26,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,48,NA,158302,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,56,51,135,83,57,18,18.979167,7.805556,29.215278,0,6.423611,44.46188,NA,NA
"4842","ZA_LP",2022-05-27,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,39,NA,158341,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,54,52,134,103,56,15,17.319444,10.125,28.472222,0,10.868056,66.635504,NA,NA
"4843","ZA_LP",2022-05-28,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,18,NA,158359,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,59,51,116,112,74,13,15.847222,8.986111,25.138889,0,9.659722,67.367474,NA,NA
"4844","ZA_LP",2022-05-29,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,10,NA,158369,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,76,66,125,107,89,16,16.166667,7.902778,26.1875,0,8.159722,59.343022,NA,NA
"4845","ZA_LP",2022-05-30,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,77,NA,158446,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,38,35,150,86,66,19,15.909722,8.388889,26.444444,0,8.055556,60.964836,NA,NA
"4846","ZA_LP",2022-05-31,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,72,NA,158518,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,53,48,146,109,66,17,15.069444,7.819444,24.833333,0.03175,5.805556,54.939553,NA,NA
"4847","ZA_LP",2022-06-01,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,40,NA,158558,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,62,54,150,106,64,19,11.638889,3.659722,23.020833,0,0.263889,46.966751,NA,NA
"4848","ZA_LP",2022-06-02,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,39,NA,158597,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,65,61,143,101,63,19,11.958333,2.902778,22.215278,0.0635,2.201389,51.986776,NA,NA
"4849","ZA_LP",2022-06-03,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,36,NA,158633,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,59,57,133,122,65,16,12.138889,3.652778,22.361111,0,3.569444,56.920947,NA,NA
"4850","ZA_LP",2022-06-04,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,12,NA,158645,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,63,55,113,144,83,15,12.8125,4.145833,23.263889,0,3.520833,54.506566,NA,NA
"4851","ZA_LP",2022-06-05,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,8,NA,158653,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,75,62,119,117,93,17,13.722222,4.423611,23.465278,0,3.770833,52.612369,NA,NA
"4852","ZA_LP",2022-06-06,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,36,NA,158689,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,45,43,151,105,70,19,12.333333,4.564815,23.148148,0,4.259259,58.611204,NA,NA
"4853","ZA_LP",2022-06-07,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,54,NA,158743,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,44,39,149,116,67,19,12.763889,4.625,23.361111,0.0635,4.597222,58.254358,NA,NA
"4854","ZA_LP",2022-06-08,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,64,NA,158807,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,47,38,145,109,62,21,12.611111,3.492063,23.690476,0,3.365079,54.426346,NA,NA
"4855","ZA_LP",2022-06-09,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,55,NA,158862,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,48,42,136,97,61,21,11.833333,2.833333,23.412698,0.036286,4.119048,59.608364,NA,NA
"4856","ZA_LP",2022-06-10,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,53,NA,158915,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,39,36,124,92,65,19,13.444444,3.428571,21.936508,0,5.357143,59.050566,NA,NA
"4857","ZA_LP",2022-06-11,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,10,NA,158925,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,41,34,97,110,79,18,12.738095,4.936508,22.484127,0,6.484127,65.914581,NA,NA
"4858","ZA_LP",2022-06-12,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,6,NA,158931,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,57,44,104,90,88,20,12.428571,3.968254,23.277778,0,5.142857,61.381834,NA,NA
"4859","ZA_LP",2022-06-13,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,74,NA,159005,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,34,27,145,96,70,20,12.690476,3.103175,24.563492,0,2.809524,51.433489,NA,NA
"4860","ZA_LP",2022-06-14,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,55,NA,159060,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,36,25,143,104,64,20,13.52381,3.103175,25.15873,1.016,3.666667,51.494378,NA,NA
"4861","ZA_LP",2022-06-15,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,53,NA,159113,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,69,52,153,124,57,18,13.690476,6.809524,25.007937,0.254,4.269841,53.057578,NA,NA
"4862","ZA_LP",2022-06-16,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,5,NA,159118,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,52,30,176,46,-39,34,10.111111,3.490741,22.481481,0.423333,1.268519,54.836352,NA,NA
"4863","ZA_LP",2022-06-17,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,16,NA,159134,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,54,50,156,94,11,25,11.460317,2.31746,21.238095,0.108857,4.253968,61.431827,NA,NA
"4864","ZA_LP",2022-06-18,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,3,NA,159137,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,47,38,128,96,65,18,13.4375,3.548611,24.986111,0,3.868056,53.859909,NA,NA
"4865","ZA_LP",2022-06-19,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,2,NA,159139,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,67,49,122,103,83,18,15.142857,4.150794,27.190476,0.108857,5.198413,51.803868,NA,NA
"4866","ZA_LP",2022-06-20,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,49,NA,159188,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,32,25,149,82,65,20,15.722222,8.849206,27.190476,0,9.920635,68.780476,NA,NA
"4867","ZA_LP",2022-06-21,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,88,NA,159276,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,33,22,146,92,59,21,14.626984,8.904762,22.357143,0.108857,9.214286,70.086823,NA,NA
"4868","ZA_LP",2022-06-22,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,82,NA,159358,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,47,31,146,84,54,21,14.515873,8.492063,21.246032,0.181429,9.388889,71.449814,NA,NA
"4869","ZA_LP",2022-06-23,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,41,NA,159399,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,51,39,147,81,52,20,14.984127,10.611111,21.47619,0.181429,10.47619,74.531209,NA,NA
"4870","ZA_LP",2022-06-24,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,12,NA,159411,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,60,51,150,95,50,15,15.912698,7.174603,24.349206,0.072571,9.079365,63.929592,NA,NA
"4871","ZA_LP",2022-06-25,"ChIJwTDNNhTJxh4RStzIZh49iWI","Q134907","ZA","South Africa","LP","Limpopo","ZA","ZAF",1,3,NA,159414,NA,5404868,2766302,3081096,1309869,1265842,939974,798051,585196,406618,303280,166788,71780,349547,-24,29.5,1373,125754,67,53,126,128,64,14,13.9375,10.826389,21.944444,0.98425,10.618056,80.517646,NA,NA
